AccountID,AccountName,Industry,Country,City,Employees,AnnualRevenue,AssignedSalesRepID,CreatedDate,Status
ACC01221,Global Networks 1221,Retail,USA,Chicago,446,6419278,USR0134,2020-08-02,Active
ACC01222,Next Solutions 1222,Insurance,India,Chennai,4516,33183568,USR0191,2021-08-25,Active
ACC01223,Global Enterprises 1223,Telecom,Germany,Munich,1364,9869904,USR0103,2021-09-30,Active
ACC01224,Vertex Group 1224,Retail,India,Bangalore,2357,31687508,USR0191,2024-01-11,Active
ACC01225,Future Networks 1225,Logistics,USA,Dallas,3282,33437016,USR0039,2020-11-18,Active
ACC01226,Bright Enterprises 1226,Software,UK,Birmingham,3570,23394210,USR0103,2024-05-28,Active
ACC01227,Elite Enterprises 1227,Insurance,USA,Dallas,4895,62660895,USR0068,2020-09-17,Active
ACC01228,Vertex Industries 1228,Telecom,Germany,Munich,2525,28863275,USR0024,2022-03-06,Active
ACC01229,Infinity Group 1229,Retail,Germany,Berlin,2749,17148262,USR0113,2024-04-06,Active
ACC01230,Next Software 1230,Telecom,USA,New York,4121,41749851,USR0191,2024-07-05,Active
ACC01231,Smart Enterprises 1231,Telecom,Canada,Vancouver,4030,36443290,USR0113,2019-10-19,Active
ACC01232,Blue Solutions 1232,Manufacturing,Germany,Hamburg,1350,9695700,USR0068,2023-11-23,Active
ACC01233,Dynamic Consulting 1233,Telecom,Germany,Hamburg,3036,15013020,USR0134,2023-04-28,Active
ACC01234,Quantum Software 1234,Finance,Germany,Berlin,2980,42724260,USR0103,2019-04-26,Active
ACC01235,Future Group 1235,Automotive,Germany,Hamburg,1227,10019682,USR0113,2021-10-10,Active
ACC01236,Rapid Systems 1236,Telecom,USA,New York,776,11296232,USR0068,2023-04-24,Active
ACC01237,Rapid Solutions 1237,Manufacturing,UK,London,3484,23398544,USR0024,2023-10-15,Active
ACC01238,Nova Consulting 1238,Telecom,UK,Birmingham,3155,42914310,USR0068,2022-06-15,Active
ACC01239,Global Solutions 1239,Telecom,UK,Manchester,1189,9995923,USR0024,2021-05-08,Active
ACC01240,Nova Technologies 1240,Telecom,India,Hyderabad,32,178784,USR0068,2019-10-14,Active
ACC01241,Cloud Enterprises 1241,Education,Canada,Montreal,3550,24122250,USR0072,2020-12-23,Active
ACC01242,Vertex Systems 1242,Logistics,India,Hyderabad,1510,18473340,USR0072,2020-03-27,Active
ACC01243,Rapid Software 1243,Manufacturing,India,Mumbai,503,3517479,USR0134,2021-02-24,Active
ACC01244,Smart Networks 1244,Healthcare,UK,London,1380,7323660,USR0191,2022-04-15,Active
ACC01245,Elite Solutions 1245,Logistics,Canada,Toronto,2822,12659492,USR0024,2021-08-19,Active
ACC01246,Digital Solutions 1246,Healthcare,USA,New York,2199,9055482,USR0191,2019-06-21,Active
ACC01247,Vision Consulting 1247,Logistics,USA,Seattle,4959,62086680,USR0039,2021-12-24,Active
ACC01248,Digital Corporation 1248,Education,UK,Manchester,2777,27975498,USR0072,2022-11-06,Active
ACC01249,Quantum Corporation 1249,Healthcare,Germany,Munich,488,4798504,USR0039,2022-09-14,Active
ACC01250,Apex Networks 1250,Insurance,Germany,Hamburg,1157,5113940,USR0072,2020-05-18,Active
ACC01251,Future Software 1251,Retail,Canada,Vancouver,3912,48649632,USR0068,2023-08-20,Active
ACC01252,Apex Corporation 1252,Retail,USA,Dallas,394,3677202,USR0039,2023-12-25,Active
ACC01253,Fusion Networks 1253,Logistics,Germany,Hamburg,686,6659002,USR0134,2023-10-19,Active
ACC01254,Prime Enterprises 1254,Automotive,Canada,Montreal,1618,10266210,USR0024,2024-10-31,Active
ACC01255,Cloud Technologies 1255,Finance,India,Hyderabad,733,6550821,USR0024,2024-03-27,Active
ACC01256,Bright Solutions 1256,Retail,Germany,Hamburg,4449,35351754,USR0115,2021-09-23,Active
ACC01257,Vertex Solutions 1257,Telecom,USA,Seattle,259,1715875,USR0134,2022-08-30,Active
ACC01258,Future Software 1258,Finance,Canada,Montreal,3921,58764027,USR0115,2020-05-19,Active
ACC01259,Infinity Networks 1259,Education,USA,Dallas,1853,24896908,USR0134,2019-09-22,Active
ACC01260,Elite Enterprises 1260,Healthcare,UK,Manchester,1931,14795322,USR0068,2021-11-27,Active
ACC01261,Nova Solutions 1261,Healthcare,USA,New York,2807,38461514,USR0072,2021-02-09,Active
ACC01262,Rapid Corporation 1262,Manufacturing,India,Bangalore,3134,42158568,USR0039,2019-01-07,Active
ACC01263,Blue Group 1263,Education,UK,London,3199,35000259,USR0072,2022-08-02,Active
ACC01264,Next Consulting 1264,Software,UK,Birmingham,1839,10566894,USR0134,2023-06-08,Active
ACC01265,Infinity Networks 1265,Logistics,Canada,Toronto,2451,18593286,USR0113,2024-08-09,Active
ACC01266,Next Group 1266,Manufacturing,Canada,Toronto,301,4157412,USR0113,2022-08-04,Active
ACC01267,Cloud Solutions 1267,Logistics,Canada,Montreal,4721,55877756,USR0134,2021-06-02,Active
ACC01268,Nova Enterprises 1268,Software,USA,Dallas,1270,9461500,USR0103,2021-07-10,Active
ACC01269,Vertex Networks 1269,Education,Germany,Munich,1324,5763372,USR0134,2023-05-26,Active
ACC01270,Smart Networks 1270,Manufacturing,Canada,Vancouver,3223,16682248,USR0039,2024-12-02,Active
ACC01271,Nova Software 1271,Automotive,UK,Manchester,817,5019648,USR0103,2022-08-17,Active
ACC01272,Blue Industries 1272,Logistics,Germany,Hamburg,1360,18300160,USR0103,2020-07-17,Active
ACC01273,Digital Industries 1273,Education,India,Mumbai,1806,13012230,USR0039,2019-02-07,Active
ACC01274,Rapid Solutions 1274,Healthcare,India,Hyderabad,3518,23767608,USR0134,2019-08-19,Active
ACC01275,Dynamic Networks 1275,Automotive,India,Pune,981,12207564,USR0191,2022-10-18,Active
ACC01276,Smart Systems 1276,Telecom,Germany,Berlin,298,1771908,USR0024,2021-09-13,Active
ACC01277,Digital Industries 1277,Logistics,UK,London,3095,46390955,USR0113,2020-01-03,Active
ACC01278,Elite Industries 1278,Healthcare,Germany,Munich,115,686090,USR0068,2020-04-22,Active
ACC01279,Prime Networks 1279,Manufacturing,UK,London,208,2831712,USR0115,2024-05-18,Active
ACC01280,Prime Group 1280,Manufacturing,India,Hyderabad,3986,58040146,USR0024,2023-11-12,Active
ACC01281,Rapid Systems 1281,Telecom,USA,Dallas,540,6915240,USR0134,2021-01-27,Active
ACC01282,Apex Enterprises 1282,Insurance,UK,Birmingham,4362,52361448,USR0068,2019-09-19,Active
ACC01283,Rapid Consulting 1283,Software,USA,Chicago,981,6827760,USR0068,2021-01-07,Active
ACC01284,Infinity Networks 1284,Finance,Canada,Toronto,340,2077400,USR0072,2021-04-24,Active
ACC01285,Global Consulting 1285,Manufacturing,Canada,Toronto,713,4308659,USR0039,2024-09-04,Active
ACC01286,Dynamic Consulting 1286,Software,India,Hyderabad,20,161360,USR0113,2022-05-16,Active
ACC01287,Cloud Industries 1287,Education,UK,Manchester,1165,15673910,USR0134,2024-07-01,Active
ACC01288,Cloud Corporation 1288,Software,UK,Birmingham,4202,31254476,USR0072,2020-02-10,Active
ACC01289,Quantum Technologies 1289,Automotive,India,Mumbai,2475,18626850,USR0024,2020-07-03,Active
ACC01290,Infinity Software 1290,Healthcare,UK,Manchester,2292,13992660,USR0068,2023-09-25,Active
ACC01291,Infinity Industries 1291,Healthcare,Canada,Vancouver,1357,14321778,USR0191,2024-02-12,Active
ACC01292,Future Enterprises 1292,Retail,India,Chennai,1689,8708484,USR0134,2022-01-08,Active
ACC01293,Dynamic Group 1293,Education,UK,Birmingham,1363,14823988,USR0068,2020-09-20,Active
ACC01294,Smart Enterprises 1294,Healthcare,USA,Boston,2047,10787690,USR0072,2022-01-11,Active
ACC01295,Infinity Solutions 1295,Education,UK,Manchester,560,5261760,USR0113,2019-12-31,Active
ACC01296,United Industries 1296,Telecom,India,Mumbai,2261,9408021,USR0072,2020-02-06,Active
ACC01297,Quantum Enterprises 1297,Automotive,USA,New York,1459,18419875,USR0103,2022-06-09,Active
ACC01298,Digital Solutions 1298,Automotive,UK,Manchester,4707,40574340,USR0103,2022-01-15,Active
ACC01299,Prime Technologies 1299,Insurance,India,Bangalore,3211,22348560,USR0113,2022-11-14,Active
ACC01300,Infinity Group 1300,Software,Germany,Munich,4872,29670480,USR0191,2021-11-27,Active
ACC01301,Cloud Systems 1301,Software,India,Mumbai,3123,41529654,USR0191,2021-12-31,Active
ACC01302,Dynamic Software 1302,Education,UK,Manchester,3770,26386230,USR0068,2023-12-03,Active
ACC01303,Bright Consulting 1303,Manufacturing,Canada,Vancouver,3524,44152196,USR0068,2021-07-26,Active
ACC01304,Global Industries 1304,Healthcare,Germany,Munich,758,10913684,USR0068,2019-11-22,Active
ACC01305,Quantum Solutions 1305,Insurance,India,Chennai,490,2638650,USR0191,2022-03-16,Active
ACC01306,Digital Technologies 1306,Logistics,Germany,Hamburg,4187,26105945,USR0191,2024-05-18,Active
ACC01307,Cloud Consulting 1307,Software,USA,Seattle,133,1874901,USR0113,2021-02-17,Active
ACC01308,Smart Consulting 1308,Automotive,Canada,Toronto,4346,60761426,USR0024,2019-06-23,Active
ACC01309,Bright Systems 1309,Finance,UK,London,1452,7593960,USR0191,2023-02-12,Active
ACC01310,Cloud Corporation 1310,Education,USA,Seattle,4079,41650669,USR0072,2020-11-29,Active
ACC01311,Prime Corporation 1311,Logistics,India,Chennai,985,8620720,USR0039,2022-05-10,Active
ACC01312,Nova Industries 1312,Manufacturing,India,Pune,4679,48890871,USR0039,2021-06-09,Active
ACC01313,Cloud Technologies 1313,Software,Germany,Hamburg,4019,19861898,USR0068,2022-12-28,Active
ACC01314,Fusion Networks 1314,Education,Canada,Vancouver,2919,16798845,USR0134,2019-01-22,Active
ACC01315,Vertex Enterprises 1315,Retail,Canada,Toronto,850,9399300,USR0191,2024-07-08,Active
ACC01316,Global Consulting 1316,Software,UK,London,3384,20402136,USR0191,2024-06-19,Active
ACC01317,Next Industries 1317,Education,India,Hyderabad,3258,33010056,USR0072,2022-05-10,Active
ACC01318,Smart Systems 1318,Finance,UK,Manchester,910,10178350,USR0134,2023-12-05,Active
ACC01319,Next Corporation 1319,Retail,Germany,Berlin,2962,21477462,USR0072,2020-03-29,Active
ACC01320,Nova Technologies 1320,Finance,India,Hyderabad,3469,32698794,USR0115,2019-05-10,Active
ACC01321,Vision Networks 1321,Finance,Canada,Toronto,3469,41669628,USR0072,2024-07-22,Active
ACC01322,United Enterprises 1322,Healthcare,UK,Birmingham,3205,19720365,USR0103,2020-03-25,Active
ACC01323,Apex Systems 1323,Software,India,Bangalore,4116,17381868,USR0068,2021-08-26,Active
ACC01324,United Enterprises 1324,Manufacturing,UK,Birmingham,85,944860,USR0134,2024-05-20,Active
ACC01325,Nova Networks 1325,Insurance,USA,Seattle,2049,28927782,USR0113,2020-09-16,Active
ACC01326,Vertex Software 1326,Retail,Canada,Toronto,2178,17537256,USR0134,2023-10-24,Active
ACC01327,Digital Solutions 1327,Retail,UK,Birmingham,1504,10664864,USR0103,2020-09-01,Active
ACC01328,Prime Systems 1328,Telecom,Germany,Berlin,2263,16175924,USR0072,2020-08-21,Active
ACC01329,Apex Group 1329,Insurance,India,Pune,437,4470947,USR0039,2023-07-27,Active
ACC01330,Nova Software 1330,Insurance,India,Bangalore,3510,41597010,USR0039,2019-09-09,Active
ACC01331,Smart Technologies 1331,Education,Canada,Toronto,2225,22152100,USR0024,2022-02-23,Active
ACC01332,Smart Software 1332,Software,Canada,Toronto,1508,7040852,USR0024,2019-01-03,Active
ACC01333,United Software 1333,Telecom,Canada,Vancouver,2315,32264155,USR0072,2020-02-17,Active
ACC01334,Vertex Industries 1334,Healthcare,Germany,Munich,2758,24783388,USR0103,2020-04-01,Active
ACC01335,Apex Consulting 1335,Automotive,India,Bangalore,2973,29492160,USR0068,2024-12-06,Active
ACC01336,Dynamic Software 1336,Healthcare,Canada,Toronto,4806,49463352,USR0072,2019-12-24,Active
ACC01337,Next Group 1337,Retail,USA,New York,4825,71024000,USR0103,2021-02-19,Active
ACC01338,Bright Solutions 1338,Retail,USA,Boston,2829,25288431,USR0039,2024-04-26,Active
ACC01339,Infinity Systems 1339,Insurance,USA,Chicago,1590,17253090,USR0134,2021-10-31,Active
ACC01340,Dynamic Corporation 1340,Logistics,Germany,Hamburg,981,10933245,USR0068,2019-10-05,Active
ACC01341,Smart Consulting 1341,Finance,UK,London,1387,19162792,USR0039,2022-01-27,Active
ACC01342,Nova Technologies 1342,Insurance,UK,London,1578,16587936,USR0134,2024-07-20,Active
ACC01343,Cloud Solutions 1343,Telecom,India,Hyderabad,4192,43148256,USR0191,2023-05-18,Active
ACC01344,Fusion Industries 1344,Automotive,India,Mumbai,49,324429,USR0039,2021-06-11,Active
ACC01345,Apex Consulting 1345,Retail,Germany,Hamburg,4321,35605040,USR0103,2022-05-27,Active
ACC01346,Nova Industries 1346,Insurance,UK,London,1421,10896228,USR0039,2019-07-06,Active
ACC01347,Quantum Industries 1347,Software,USA,Chicago,2295,14178510,USR0134,2022-01-12,Active
ACC01348,Quantum Software 1348,Automotive,UK,London,31,453437,USR0113,2022-11-24,Active
ACC01349,Dynamic Corporation 1349,Automotive,USA,Boston,2183,13510587,USR0113,2023-07-31,Active
ACC01350,Nova Corporation 1350,Finance,USA,New York,2932,22259744,USR0191,2022-02-19,Active
ACC01351,Future Technologies 1351,Manufacturing,UK,Birmingham,4798,27554914,USR0024,2023-04-14,Active
ACC01352,Fusion Consulting 1352,Retail,India,Hyderabad,1827,17013024,USR0103,2022-01-05,Active
ACC01353,Rapid Enterprises 1353,Finance,India,Hyderabad,1918,21307062,USR0113,2023-02-18,Active
ACC01354,Digital Solutions 1354,Retail,Germany,Berlin,3783,26598273,USR0191,2020-12-22,Active
ACC01355,Rapid Networks 1355,Finance,India,Bangalore,192,1743552,USR0191,2020-10-29,Active
ACC01356,Elite Group 1356,Retail,India,Pune,1195,6190100,USR0068,2023-10-13,Active
ACC01357,Bright Enterprises 1357,Telecom,USA,Boston,1144,4796792,USR0191,2020-02-13,Active
ACC01358,Elite Technologies 1358,Healthcare,USA,New York,378,2330370,USR0072,2021-10-14,Active
ACC01359,Future Systems 1359,Healthcare,UK,London,96,551232,USR0103,2022-10-18,Active
ACC01360,Vision Systems 1360,Education,Germany,Hamburg,3659,24412848,USR0068,2022-06-13,Active
ACC01361,Digital Systems 1361,Software,India,Pune,4472,37484304,USR0103,2020-05-19,Active
ACC01362,Blue Solutions 1362,Finance,UK,Manchester,860,10647660,USR0113,2023-08-29,Active
ACC01363,Apex Software 1363,Education,USA,Chicago,3519,36294966,USR0039,2020-08-26,Active
ACC01364,Nova Software 1364,Healthcare,Germany,Hamburg,940,11333580,USR0103,2020-11-25,Active
ACC01365,Quantum Solutions 1365,Healthcare,Canada,Vancouver,644,9072028,USR0191,2022-09-28,Active
ACC01366,Dynamic Solutions 1366,Insurance,USA,Boston,1257,8694669,USR0068,2023-10-22,Active
ACC01367,United Group 1367,Automotive,India,Hyderabad,1250,18665000,USR0191,2022-05-20,Active
ACC01368,Nova Corporation 1368,Manufacturing,USA,Dallas,4109,60981669,USR0024,2023-02-20,Active
ACC01369,Global Technologies 1369,Logistics,India,Mumbai,2643,16970703,USR0115,2023-05-19,Active
ACC01370,Digital Solutions 1370,Healthcare,USA,Boston,3521,30146802,USR0191,2020-08-15,Active
ACC01371,United Systems 1371,Telecom,India,Hyderabad,2908,26843748,USR0068,2024-07-17,Active
ACC01372,Digital Enterprises 1372,Telecom,UK,Birmingham,2751,17232264,USR0191,2021-10-04,Active
ACC01373,Smart Consulting 1373,Insurance,Germany,Hamburg,4392,53011440,USR0113,2024-12-21,Active
ACC01374,Quantum Enterprises 1374,Healthcare,USA,Boston,3475,43899675,USR0113,2021-06-17,Active
ACC01375,Quantum Corporation 1375,Finance,USA,Chicago,160,1589920,USR0072,2024-04-25,Active
ACC01376,Prime Technologies 1376,Finance,Canada,Vancouver,1161,10249308,USR0115,2024-02-29,Active
ACC01377,Infinity Enterprises 1377,Healthcare,India,Mumbai,1859,9136985,USR0115,2020-07-18,Active
ACC01378,Next Enterprises 1378,Automotive,USA,Seattle,3064,14970704,USR0024,2020-03-10,Active
ACC01379,Global Networks 1379,Finance,UK,London,267,1710402,USR0024,2023-02-05,Active
ACC01380,Global Software 1380,Finance,USA,New York,4682,50673286,USR0068,2020-09-05,Active
ACC01381,Digital Systems 1381,Education,UK,Birmingham,2473,28941519,USR0039,2023-08-13,Active
ACC01382,Bright Technologies 1382,Automotive,Canada,Toronto,1297,6462951,USR0103,2019-05-12,Active
ACC01383,Vertex Consulting 1383,Insurance,India,Pune,3267,35740980,USR0134,2024-02-04,Active
ACC01384,Future Group 1384,Manufacturing,UK,Manchester,1882,20590962,USR0068,2020-10-04,Active
ACC01385,Global Consulting 1385,Retail,Germany,Berlin,1755,18532800,USR0113,2019-08-18,Active
ACC01386,Elite Systems 1386,Education,UK,Birmingham,652,7611448,USR0072,2024-05-09,Active
ACC01387,Elite Enterprises 1387,Retail,India,Pune,3063,44701422,USR0115,2023-10-04,Active
ACC01388,Future Solutions 1388,Software,USA,New York,2991,41521062,USR0134,2022-10-06,Active
ACC01389,Quantum Industries 1389,Automotive,India,Chennai,892,4522440,USR0134,2021-05-17,Active
ACC01390,Apex Industries 1390,Retail,India,Chennai,1672,24175448,USR0039,2019-05-13,Active
ACC01391,Future Solutions 1391,Software,UK,Birmingham,387,5122332,USR0039,2024-06-04,Active
ACC01392,Blue Corporation 1392,Telecom,USA,Dallas,89,876027,USR0039,2022-03-02,Active
ACC01393,Cloud Software 1393,Education,Canada,Vancouver,2935,17968070,USR0072,2020-02-03,Active
ACC01394,Smart Consulting 1394,Logistics,USA,Boston,1250,5485000,USR0072,2023-04-15,Active
ACC01395,Rapid Technologies 1395,Healthcare,Canada,Toronto,1261,14611207,USR0039,2019-11-19,Active
ACC01396,Quantum Software 1396,Education,India,Mumbai,4129,51443211,USR0072,2024-11-13,Active
ACC01397,Bright Systems 1397,Software,Canada,Vancouver,2971,42229794,USR0072,2023-10-31,Active
ACC01398,Elite Software 1398,Automotive,India,Chennai,4991,26092948,USR0134,2020-09-16,Active
ACC01399,Digital Solutions 1399,Logistics,USA,Chicago,2555,33123020,USR0113,2019-12-24,Active
ACC01400,Prime Networks 1400,Manufacturing,Canada,Toronto,2441,16220445,USR0068,2019-10-07,Active
ACC01401,Rapid Corporation 1401,Manufacturing,Canada,Toronto,602,4174870,USR0113,2024-03-02,Active
ACC01402,Digital Industries 1402,Software,Germany,Hamburg,1170,7056270,USR0072,2024-06-22,Active
ACC01403,Dynamic Industries 1403,Insurance,Germany,Munich,1076,12074872,USR0113,2023-02-11,Active
ACC01404,Fusion Corporation 1404,Manufacturing,Canada,Toronto,3404,41831756,USR0191,2024-01-18,Active
ACC01405,Blue Group 1405,Healthcare,USA,Chicago,4614,19055820,USR0115,2020-09-25,Active
ACC01406,Nova Enterprises 1406,Telecom,India,Chennai,3290,17091550,USR0072,2021-07-02,Active
ACC01407,Bright Solutions 1407,Logistics,Canada,Vancouver,3857,56026782,USR0024,2024-12-31,Active
ACC01408,Prime Solutions 1408,Telecom,India,Pune,3271,36295016,USR0068,2021-03-28,Active
ACC01409,United Solutions 1409,Logistics,Canada,Vancouver,4970,59475990,USR0191,2021-05-20,Active
ACC01410,Prime Industries 1410,Finance,Germany,Berlin,4485,29381235,USR0068,2024-04-08,Active
ACC01411,Vision Corporation 1411,Education,UK,London,4944,50577120,USR0072,2019-09-13,Active
ACC01412,Smart Networks 1412,Manufacturing,India,Pune,1752,7665000,USR0134,2023-09-29,Active
ACC01413,Future Systems 1413,Healthcare,USA,Chicago,587,4981869,USR0115,2023-07-18,Active
ACC01414,Nova Networks 1414,Finance,Germany,Hamburg,1773,26543583,USR0068,2021-11-28,Active
ACC01415,Blue Solutions 1415,Education,Germany,Munich,2452,16416140,USR0191,2021-03-24,Active
ACC01416,Smart Networks 1416,Automotive,Germany,Hamburg,1336,14904416,USR0134,2022-12-23,Active
ACC01417,Elite Technologies 1417,Education,UK,Birmingham,1646,8681004,USR0191,2020-08-15,Active
ACC01418,United Technologies 1418,Healthcare,India,Hyderabad,1228,14959496,USR0191,2022-07-20,Active
ACC01419,Smart Industries 1419,Logistics,UK,Birmingham,50,569050,USR0068,2020-05-29,Active
ACC01420,Rapid Solutions 1420,Automotive,USA,Chicago,1557,16946388,USR0134,2020-11-11,Active
ACC01421,Elite Software 1421,Education,Canada,Toronto,1585,21318250,USR0068,2019-02-28,Active
ACC01422,Dynamic Technologies 1422,Logistics,Canada,Vancouver,4133,24975719,USR0039,2024-08-06,Active
ACC01423,Smart Enterprises 1423,Education,Canada,Vancouver,4463,48990351,USR0134,2024-11-12,Active
ACC01424,Prime Systems 1424,Insurance,Germany,Munich,3076,21218248,USR0039,2020-10-28,Active
ACC01425,Smart Enterprises 1425,Automotive,Canada,Montreal,3603,51843567,USR0134,2022-03-06,Active
ACC01426,Prime Solutions 1426,Healthcare,USA,New York,154,2170784,USR0024,2023-08-12,Active
ACC01427,Digital Group 1427,Manufacturing,UK,London,3658,44799526,USR0113,2019-05-14,Active
