OpportunityID,LeadID,AccountID,AssignedSalesRepID,Stage,Probability,OpportunityAmount,CreatedDate,ExpectedCloseDate
OPP05253,LEAD012916,ACC03331,USR0024,Proposal,50,216523,2023-10-05,2023-12-15
OPP05254,LEAD012917,ACC01567,USR0103,Qualification,20,91372,2023-10-14,2023-11-28
OPP05255,LEAD012919,ACC00198,USR0024,Needs Analysis,35,279715,2023-09-30,2023-12-24
OPP05256,LEAD012921,ACC01722,USR0068,Negotiation,75,101457,2023-10-26,2023-11-28
OPP05257,LEAD012923,ACC01546,USR0039,Needs Analysis,35,23464,2023-10-27,2023-12-28
OPP05258,LEAD012924,ACC00933,USR0103,Needs Analysis,35,141236,2023-09-24,2023-10-21
OPP05259,LEAD012927,ACC02604,USR0039,Closed Won,100,264949,2023-11-19,2024-02-08
OPP05260,LEAD012930,ACC03779,USR0039,Negotiation,75,31701,2023-09-26,2023-10-13
OPP05261,LEAD012931,ACC03911,USR0134,Proposal,50,239785,2023-11-16,2023-12-14
OPP05262,LEAD012933,ACC02699,USR0191,Closed Won,100,213666,2023-11-24,2024-01-10
OPP05263,LEAD012934,ACC00717,USR0068,Negotiation,75,58816,2023-11-01,2024-01-26
OPP05264,LEAD012937,ACC01213,USR0039,Closed Won,100,196278,2023-10-12,2023-12-29
OPP05265,LEAD012949,ACC04156,USR0072,Qualification,20,51950,2023-10-18,2023-11-04
OPP05266,LEAD012950,ACC04669,USR0113,Negotiation,75,54308,2023-10-26,2024-01-19
OPP05267,LEAD012960,ACC04432,USR0134,Proposal,50,247696,2023-10-14,2023-10-29
OPP05268,LEAD012965,ACC00535,USR0103,Qualification,20,168818,2023-10-29,2023-11-26
OPP05269,LEAD012966,ACC01061,USR0024,Negotiation,75,223573,2023-10-04,2023-12-12
OPP05270,LEAD012967,ACC02489,USR0134,Negotiation,75,259721,2023-09-11,2023-10-30
OPP05271,LEAD012968,ACC04282,USR0134,Negotiation,75,68473,2023-10-15,2024-01-10
OPP05272,LEAD012976,ACC03789,USR0115,Qualification,20,185710,2023-09-29,2023-12-13
OPP05273,LEAD012979,ACC00752,USR0134,Closed Won,100,8475,2023-09-27,2023-11-22
OPP05274,LEAD012982,ACC03049,USR0024,Closed Won,100,11943,2023-11-25,2024-01-24
OPP05275,LEAD012986,ACC04537,USR0072,Negotiation,75,261226,2023-12-11,2024-03-03
OPP05276,LEAD012992,ACC00527,USR0039,Proposal,50,69813,2025-03-10,2025-05-19
OPP05277,LEAD012993,ACC03295,USR0134,Qualification,20,286767,2025-02-18,2025-03-14
OPP05278,LEAD012994,ACC00803,USR0072,Proposal,50,245021,2025-02-24,2025-03-28
OPP05279,LEAD012995,ACC02404,USR0072,Proposal,50,84192,2025-02-08,2025-02-28
OPP05280,LEAD012998,ACC00891,USR0068,Proposal,50,87304,2025-02-14,2025-05-08
OPP05281,LEAD013000,ACC04019,USR0134,Qualification,20,125538,2024-12-28,2025-03-23
OPP05282,LEAD013001,ACC04176,USR0039,Negotiation,75,235235,2025-03-01,2025-04-13
OPP05283,LEAD013004,ACC02886,USR0115,Needs Analysis,35,113209,2025-01-16,2025-02-12
OPP05284,LEAD013005,ACC02336,USR0039,Needs Analysis,35,12766,2025-01-09,2025-04-09
OPP05285,LEAD013007,ACC00666,USR0113,Qualification,20,284975,2025-02-03,2025-03-25
OPP05286,LEAD013009,ACC02396,USR0113,Closed Won,100,55245,2025-02-18,2025-03-16
OPP05287,LEAD013014,ACC04368,USR0103,Closed Won,100,196556,2025-02-02,2025-03-04
OPP05288,LEAD013016,ACC02187,USR0134,Closed Won,100,131337,2025-02-01,2025-04-25
OPP05289,LEAD013017,ACC04236,USR0068,Qualification,20,193470,2025-03-04,2025-04-23
OPP05290,LEAD013019,ACC02740,USR0113,Qualification,20,49281,2025-02-21,2025-03-08
OPP05291,LEAD013020,ACC01303,USR0103,Closed Won,100,228507,2025-01-12,2025-02-23
OPP05292,LEAD013021,ACC03151,USR0134,Closed Won,100,101128,2025-01-09,2025-02-05
OPP05293,LEAD013022,ACC01804,USR0072,Proposal,50,190187,2025-01-27,2025-03-12
OPP05294,LEAD013026,ACC02779,USR0191,Qualification,20,74115,2025-03-14,2025-05-12
OPP05295,LEAD013032,ACC00561,USR0072,Negotiation,75,265266,2025-03-08,2025-06-02
OPP05296,LEAD013037,ACC03730,USR0039,Qualification,20,224544,2025-01-06,2025-02-02
OPP05297,LEAD013041,ACC04820,USR0039,Negotiation,75,242700,2025-01-01,2025-02-09
OPP05298,LEAD013047,ACC04277,USR0072,Closed Won,100,274308,2025-02-05,2025-03-21
OPP05299,LEAD013048,ACC03892,USR0024,Negotiation,75,279431,2025-02-06,2025-03-18
OPP05300,LEAD013049,ACC04060,USR0039,Qualification,20,95064,2025-03-10,2025-05-01
OPP05301,LEAD013051,ACC03953,USR0191,Qualification,20,178106,2025-02-07,2025-04-20
OPP05302,LEAD013054,ACC00955,USR0068,Negotiation,75,139176,2025-01-24,2025-02-12
OPP05303,LEAD013056,ACC01810,USR0191,Negotiation,75,160052,2025-03-09,2025-04-19
OPP05304,LEAD013057,ACC03251,USR0039,Negotiation,75,157903,2025-03-09,2025-05-01
OPP05305,LEAD013058,ACC01454,USR0134,Qualification,20,270216,2025-02-07,2025-03-02
OPP05306,LEAD013060,ACC03703,USR0103,Proposal,50,243300,2025-02-15,2025-03-02
OPP05307,LEAD013062,ACC02627,USR0113,Needs Analysis,35,229659,2025-01-22,2025-04-15
OPP05308,LEAD013064,ACC02533,USR0115,Negotiation,75,188703,2025-01-30,2025-04-08
OPP05309,LEAD013065,ACC02148,USR0072,Qualification,20,196629,2025-02-13,2025-03-20
OPP05310,LEAD013071,ACC01870,USR0072,Qualification,20,124024,2025-01-13,2025-03-22
OPP05311,LEAD013072,ACC00736,USR0134,Proposal,50,267313,2025-02-13,2025-03-21
OPP05312,LEAD013075,ACC03024,USR0115,Negotiation,75,143748,2025-02-25,2025-05-22
OPP05313,LEAD013082,ACC04932,USR0191,Closed Won,100,213985,2025-01-27,2025-04-27
OPP05314,LEAD013086,ACC01451,USR0072,Closed Won,100,240341,2025-01-13,2025-02-17
OPP05315,LEAD013087,ACC03684,USR0134,Negotiation,75,159719,2025-01-27,2025-03-10
OPP05316,LEAD013088,ACC02442,USR0068,Proposal,50,136097,2025-02-18,2025-04-30
OPP05317,LEAD013092,ACC02698,USR0068,Needs Analysis,35,127028,2025-02-24,2025-04-07
OPP05318,LEAD013095,ACC02301,USR0191,Qualification,20,231596,2025-01-06,2025-02-27
OPP05319,LEAD013098,ACC01440,USR0134,Negotiation,75,281434,2025-01-26,2025-04-10
OPP05320,LEAD013099,ACC02121,USR0072,Closed Won,100,33480,2025-02-14,2025-03-15
OPP05321,LEAD013106,ACC01610,USR0072,Closed Won,100,263579,2025-01-15,2025-02-28
OPP05322,LEAD013108,ACC00220,USR0024,Closed Won,100,279013,2025-02-21,2025-03-22
OPP05323,LEAD013109,ACC00298,USR0068,Proposal,50,65474,2025-03-20,2025-06-17
OPP05324,LEAD013110,ACC01268,USR0115,Qualification,20,135691,2025-02-19,2025-03-29
OPP05325,LEAD013111,ACC01137,USR0072,Closed Won,100,171329,2025-01-24,2025-02-24
OPP05326,LEAD013113,ACC03010,USR0103,Closed Won,100,65822,2025-01-22,2025-04-12
OPP05327,LEAD013123,ACC02637,USR0191,Closed Won,100,51837,2025-01-23,2025-03-09
OPP05328,LEAD013125,ACC04485,USR0072,Proposal,50,64430,2025-02-07,2025-04-06
OPP05329,LEAD013126,ACC03620,USR0115,Proposal,50,241944,2025-01-24,2025-03-13
OPP05330,LEAD013127,ACC01747,USR0039,Needs Analysis,35,52434,2025-01-30,2025-03-03
OPP05331,LEAD013128,ACC01160,USR0103,Qualification,20,51057,2025-03-07,2025-05-23
OPP05332,LEAD013130,ACC02478,USR0039,Qualification,20,204586,2025-02-10,2025-03-25
OPP05333,LEAD013134,ACC03642,USR0113,Proposal,50,234474,2025-02-17,2025-04-29
OPP05334,LEAD013138,ACC04048,USR0068,Proposal,50,41551,2025-02-04,2025-04-29
OPP05335,LEAD013140,ACC04254,USR0072,Negotiation,75,233850,2025-02-03,2025-03-31
OPP05336,LEAD013153,ACC00816,USR0191,Qualification,20,155991,2025-02-19,2025-04-10
OPP05337,LEAD013155,ACC00324,USR0191,Qualification,20,122317,2025-03-06,2025-03-22
OPP05338,LEAD013156,ACC04598,USR0134,Negotiation,75,131929,2025-02-01,2025-02-19
OPP05339,LEAD013157,ACC04900,USR0113,Qualification,20,11229,2025-01-08,2025-02-13
OPP05340,LEAD013158,ACC03109,USR0113,Qualification,20,28861,2025-03-01,2025-04-09
OPP05341,LEAD013159,ACC03404,USR0134,Closed Lost,0,173416,2025-03-12,2025-04-08
OPP05342,LEAD013160,ACC04095,USR0134,Negotiation,75,33056,2025-03-07,2025-05-29
OPP05343,LEAD013161,ACC04811,USR0068,Qualification,20,281241,2025-01-20,2025-02-07
OPP05344,LEAD013163,ACC04374,USR0024,Closed Lost,0,150914,2025-02-09,2025-04-05
OPP05345,LEAD013164,ACC03949,USR0115,Negotiation,75,266257,2025-02-12,2025-05-02
OPP05346,LEAD013166,ACC03822,USR0072,Negotiation,75,250784,2025-02-20,2025-04-09
OPP05347,LEAD013169,ACC01132,USR0072,Qualification,20,86913,2025-03-05,2025-04-07
OPP05348,LEAD013172,ACC04808,USR0103,Proposal,50,48309,2025-02-08,2025-04-26
OPP05349,LEAD013173,ACC01643,USR0134,Closed Won,100,213576,2025-01-25,2025-02-18
OPP05350,LEAD013176,ACC03322,USR0072,Qualification,20,190759,2025-02-09,2025-04-01
OPP05351,LEAD013177,ACC01998,USR0072,Negotiation,75,258279,2025-01-15,2025-02-04
OPP05352,LEAD013178,ACC01149,USR0191,Needs Analysis,35,283206,2025-01-24,2025-02-13
OPP05353,LEAD013183,ACC02649,USR0134,Proposal,50,146247,2025-01-22,2025-02-09
OPP05354,LEAD013184,ACC01249,USR0103,Proposal,50,204874,2024-12-31,2025-01-15
OPP05355,LEAD013185,ACC01219,USR0103,Closed Won,100,273854,2025-01-25,2025-03-29
OPP05356,LEAD013186,ACC04793,USR0072,Negotiation,75,33272,2025-01-09,2025-02-04
OPP05357,LEAD013187,ACC00696,USR0115,Negotiation,75,110583,2025-02-25,2025-04-16
OPP05358,LEAD013188,ACC02614,USR0068,Qualification,20,83691,2025-01-22,2025-03-26
OPP05359,LEAD013190,ACC00388,USR0072,Needs Analysis,35,88985,2025-01-15,2025-02-18
OPP05360,LEAD013201,ACC02758,USR0113,Proposal,50,11220,2025-02-11,2025-04-08
OPP05361,LEAD013203,ACC02326,USR0115,Negotiation,75,63685,2025-02-05,2025-04-07
OPP05362,LEAD013204,ACC01342,USR0103,Closed Won,100,243731,2025-02-20,2025-05-19
OPP05363,LEAD013205,ACC03116,USR0024,Negotiation,75,155726,2025-01-15,2025-04-10
OPP05364,LEAD013207,ACC00776,USR0191,Negotiation,75,178018,2025-01-13,2025-02-03
OPP05365,LEAD013208,ACC03918,USR0115,Needs Analysis,35,6145,2025-02-05,2025-04-13
OPP05366,LEAD013210,ACC02473,USR0039,Proposal,50,122302,2025-03-15,2025-05-14
OPP05367,LEAD013215,ACC00111,USR0068,Negotiation,75,49599,2025-01-11,2025-04-03
OPP05368,LEAD013221,ACC03792,USR0024,Qualification,20,156176,2025-03-08,2025-03-30
OPP05369,LEAD013224,ACC03681,USR0068,Closed Won,100,135689,2025-01-07,2025-02-06
OPP05370,LEAD013225,ACC03056,USR0039,Needs Analysis,35,253780,2025-03-15,2025-06-05
OPP05371,LEAD013226,ACC03150,USR0134,Closed Won,100,164596,2025-01-05,2025-03-28
OPP05372,LEAD013227,ACC02328,USR0103,Needs Analysis,35,59959,2025-01-21,2025-03-10
OPP05373,LEAD013228,ACC00050,USR0068,Proposal,50,281190,2025-01-31,2025-04-16
OPP05374,LEAD013229,ACC04171,USR0103,Closed Won,100,277199,2025-02-24,2025-04-11
OPP05375,LEAD013230,ACC00748,USR0115,Qualification,20,93843,2025-02-06,2025-03-17
OPP05376,LEAD013233,ACC01805,USR0113,Negotiation,75,114649,2025-01-17,2025-03-24
OPP05377,LEAD013237,ACC04556,USR0115,Needs Analysis,35,108464,2025-02-03,2025-02-26
OPP05378,LEAD013238,ACC01665,USR0024,Negotiation,75,234465,2025-02-24,2025-04-17
OPP05379,LEAD013239,ACC03599,USR0134,Proposal,50,55183,2025-01-29,2025-03-24
OPP05380,LEAD013241,ACC03747,USR0113,Needs Analysis,35,212454,2025-02-09,2025-02-26
OPP05381,LEAD013247,ACC02267,USR0134,Closed Won,100,58014,2025-02-04,2025-03-07
OPP05382,LEAD013248,ACC04553,USR0134,Negotiation,75,19383,2025-01-21,2025-04-13
OPP05383,LEAD013249,ACC00466,USR0072,Needs Analysis,35,126814,2025-01-30,2025-03-25
OPP05384,LEAD013252,ACC00014,USR0024,Qualification,20,183578,2025-03-14,2025-04-03
OPP05385,LEAD013253,ACC01740,USR0072,Needs Analysis,35,190653,2025-03-13,2025-05-16
OPP05386,LEAD013254,ACC00886,USR0072,Needs Analysis,35,199562,2025-01-28,2025-03-31
OPP05387,LEAD013255,ACC01593,USR0113,Closed Won,100,57593,2025-02-27,2025-03-19
OPP05388,LEAD013257,ACC03722,USR0134,Proposal,50,204924,2025-02-26,2025-04-11
OPP05389,LEAD013259,ACC04372,USR0103,Needs Analysis,35,215548,2025-01-13,2025-02-20
OPP05390,LEAD013260,ACC04891,USR0191,Qualification,20,52506,2025-01-31,2025-02-17
OPP05391,LEAD013261,ACC00608,USR0068,Proposal,50,41222,2025-01-09,2025-03-04
OPP05392,LEAD013262,ACC01249,USR0115,Negotiation,75,59710,2025-03-04,2025-04-25
OPP05393,LEAD013264,ACC01491,USR0134,Proposal,50,261940,2025-01-14,2025-04-06
OPP05394,LEAD013265,ACC03966,USR0039,Closed Won,100,104778,2025-02-06,2025-02-23
OPP05395,LEAD013266,ACC00661,USR0068,Negotiation,75,125778,2025-02-03,2025-04-06
OPP05396,LEAD013267,ACC00718,USR0115,Proposal,50,45461,2025-03-05,2025-05-23
OPP05397,LEAD013269,ACC01611,USR0068,Qualification,20,115733,2025-03-14,2025-05-03
OPP05398,LEAD013272,ACC02028,USR0115,Negotiation,75,28636,2025-02-21,2025-03-25
OPP05399,LEAD013275,ACC04338,USR0024,Negotiation,75,71573,2025-03-07,2025-03-29
OPP05400,LEAD013280,ACC00917,USR0068,Qualification,20,206635,2025-02-16,2025-03-10
OPP05401,LEAD013281,ACC00589,USR0113,Needs Analysis,35,67729,2025-03-01,2025-04-12
OPP05402,LEAD013283,ACC01453,USR0024,Closed Lost,0,22933,2025-01-21,2025-03-22
OPP05403,LEAD013284,ACC03445,USR0024,Closed Won,100,16898,2025-02-14,2025-04-02
OPP05404,LEAD013286,ACC02681,USR0072,Closed Won,100,222271,2025-01-06,2025-02-05
OPP05405,LEAD013287,ACC04698,USR0134,Negotiation,75,150583,2025-03-17,2025-04-19
OPP05406,LEAD013289,ACC00930,USR0039,Qualification,20,239494,2025-03-07,2025-05-19
OPP05407,LEAD013293,ACC02543,USR0068,Proposal,50,152119,2025-03-05,2025-04-04
OPP05408,LEAD013294,ACC01023,USR0113,Qualification,20,96377,2025-01-13,2025-02-22
OPP05409,LEAD013298,ACC01610,USR0024,Proposal,50,163975,2025-02-03,2025-03-15
OPP05410,LEAD013301,ACC00977,USR0191,Needs Analysis,35,138611,2025-01-12,2025-03-19
OPP05411,LEAD013307,ACC01817,USR0068,Closed Lost,0,115654,2025-02-23,2025-03-15
OPP05412,LEAD013308,ACC04323,USR0068,Closed Won,100,236064,2025-02-14,2025-03-10
OPP05413,LEAD013314,ACC02640,USR0039,Closed Won,100,46481,2025-02-26,2025-05-16
OPP05414,LEAD013315,ACC00934,USR0039,Negotiation,75,94463,2025-01-21,2025-03-18
OPP05415,LEAD013318,ACC03753,USR0115,Qualification,20,16794,2025-02-23,2025-05-13
OPP05416,LEAD013322,ACC00898,USR0113,Negotiation,75,258856,2025-02-12,2025-05-05
OPP05417,LEAD013324,ACC03513,USR0134,Qualification,20,86951,2024-12-31,2025-02-07
OPP05418,LEAD013326,ACC02616,USR0103,Closed Won,100,90019,2025-02-21,2025-03-11
OPP05419,LEAD013328,ACC04757,USR0024,Needs Analysis,35,158366,2025-02-19,2025-04-28
OPP05420,LEAD013332,ACC02823,USR0191,Proposal,50,124501,2025-01-08,2025-03-31
OPP05421,LEAD013333,ACC03712,USR0191,Needs Analysis,35,40290,2025-01-18,2025-03-22
OPP05422,LEAD013336,ACC01266,USR0113,Proposal,50,87375,2025-03-09,2025-05-26
OPP05423,LEAD013337,ACC00968,USR0068,Negotiation,75,175191,2025-03-02,2025-04-01
OPP05424,LEAD013338,ACC04385,USR0068,Closed Won,100,144541,2025-01-19,2025-03-02
OPP05425,LEAD013339,ACC00825,USR0072,Needs Analysis,35,165300,2025-02-14,2025-04-14
OPP05426,LEAD013343,ACC03405,USR0068,Closed Won,100,268789,2025-02-05,2025-03-01
OPP05427,LEAD013344,ACC00899,USR0068,Negotiation,75,254870,2025-03-08,2025-04-07
OPP05428,LEAD013345,ACC01057,USR0191,Negotiation,75,255264,2025-02-11,2025-05-10
OPP05429,LEAD013351,ACC04868,USR0134,Qualification,20,239024,2025-01-20,2025-03-13
OPP05430,LEAD013354,ACC04740,USR0113,Needs Analysis,35,47789,2025-01-09,2025-04-01
OPP05431,LEAD013355,ACC04419,USR0134,Needs Analysis,35,196250,2025-01-25,2025-02-12
OPP05432,LEAD013359,ACC00571,USR0134,Negotiation,75,191141,2024-12-31,2025-03-08
OPP05433,LEAD013360,ACC03256,USR0024,Qualification,20,239618,2025-02-23,2025-03-30
OPP05434,LEAD013361,ACC02021,USR0024,Negotiation,75,18714,2025-02-10,2025-04-30
OPP05435,LEAD013362,ACC00829,USR0039,Qualification,20,116441,2025-02-15,2025-04-28
OPP05436,LEAD013363,ACC02444,USR0134,Needs Analysis,35,163865,2025-02-25,2025-05-04
OPP05437,LEAD013366,ACC02409,USR0068,Qualification,20,75657,2025-02-23,2025-03-14
OPP05438,LEAD013367,ACC02785,USR0191,Qualification,20,49853,2025-02-19,2025-05-13
OPP05439,LEAD013377,ACC02933,USR0103,Closed Won,100,118149,2025-01-11,2025-01-31
OPP05440,LEAD013378,ACC02331,USR0115,Negotiation,75,89173,2025-01-07,2025-03-06
OPP05441,LEAD013379,ACC03187,USR0072,Proposal,50,73545,2025-03-03,2025-05-07
OPP05442,LEAD013380,ACC03787,USR0134,Proposal,50,79926,2025-03-16,2025-04-05
OPP05443,LEAD013382,ACC02740,USR0115,Negotiation,75,36557,2025-03-16,2025-04-14
OPP05444,LEAD013385,ACC02883,USR0191,Proposal,50,21312,2025-02-22,2025-03-11
OPP05445,LEAD013386,ACC04709,USR0072,Closed Won,100,233159,2025-01-19,2025-02-10
OPP05446,LEAD013391,ACC02574,USR0103,Closed Won,100,249860,2025-03-13,2025-05-13
OPP05447,LEAD013394,ACC04892,USR0024,Needs Analysis,35,209257,2025-01-15,2025-02-10
OPP05448,LEAD013395,ACC02462,USR0115,Needs Analysis,35,179940,2025-01-19,2025-04-02
OPP05449,LEAD013396,ACC00787,USR0039,Needs Analysis,35,96016,2024-12-30,2025-02-10
OPP05450,LEAD013397,ACC03373,USR0191,Closed Lost,0,185495,2025-02-10,2025-03-24
OPP05451,LEAD013406,ACC00129,USR0191,Closed Won,100,151123,2025-01-25,2025-03-26
OPP05452,LEAD013408,ACC01614,USR0068,Closed Won,100,189789,2025-01-07,2025-03-28
OPP05453,LEAD013412,ACC02783,USR0191,Qualification,20,54509,2025-01-31,2025-04-29
OPP05454,LEAD013417,ACC03395,USR0113,Proposal,50,138068,2025-02-22,2025-05-10
OPP05455,LEAD013419,ACC01894,USR0024,Negotiation,75,113951,2025-02-01,2025-03-06
OPP05456,LEAD013421,ACC00999,USR0039,Closed Lost,0,162239,2025-01-21,2025-03-10
OPP05457,LEAD013425,ACC02929,USR0115,Negotiation,75,240170,2025-01-05,2025-01-25
OPP05458,LEAD013427,ACC03184,USR0103,Needs Analysis,35,44122,2025-02-25,2025-05-21
OPP05459,LEAD013431,ACC02161,USR0113,Negotiation,75,165029,2025-01-30,2025-04-12
OPP05460,LEAD013434,ACC02401,USR0072,Needs Analysis,35,272491,2025-03-04,2025-04-18
OPP05461,LEAD013435,ACC02835,USR0068,Closed Won,100,145719,2025-03-18,2025-06-11
OPP05462,LEAD013438,ACC03003,USR0039,Qualification,20,266023,2025-03-14,2025-04-03
OPP05463,LEAD013441,ACC00270,USR0103,Needs Analysis,35,91715,2025-02-18,2025-04-21
OPP05464,LEAD013442,ACC02278,USR0039,Qualification,20,204700,2025-02-15,2025-04-18
OPP05465,LEAD013444,ACC04785,USR0072,Negotiation,75,259844,2025-01-21,2025-02-07
OPP05466,LEAD013449,ACC01949,USR0191,Proposal,50,151711,2025-01-13,2025-04-10
OPP05467,LEAD013450,ACC02941,USR0068,Closed Won,100,244280,2025-01-28,2025-03-20
OPP05468,LEAD013452,ACC03199,USR0103,Closed Won,100,157623,2025-02-25,2025-05-08
OPP05469,LEAD013460,ACC04391,USR0068,Proposal,50,246787,2025-01-11,2025-02-16
OPP05470,LEAD013461,ACC03990,USR0072,Negotiation,75,53378,2025-02-11,2025-05-10
OPP05471,LEAD013464,ACC04165,USR0024,Negotiation,75,238467,2025-01-21,2025-04-19
OPP05472,LEAD013466,ACC02311,USR0103,Closed Won,100,28220,2025-03-09,2025-04-30
OPP05473,LEAD013469,ACC03810,USR0191,Negotiation,75,87870,2025-03-23,2025-06-04
OPP05474,LEAD013470,ACC02754,USR0068,Closed Won,100,141879,2025-01-17,2025-03-10
OPP05475,LEAD013472,ACC00356,USR0039,Proposal,50,180447,2025-01-25,2025-03-27
OPP05476,LEAD013473,ACC01876,USR0024,Negotiation,75,228533,2025-02-10,2025-05-08
OPP05477,LEAD013476,ACC02366,USR0103,Qualification,20,150095,2025-03-12,2025-06-07
OPP05478,LEAD013480,ACC02317,USR0103,Needs Analysis,35,176954,2025-01-06,2025-03-26
OPP05479,LEAD013483,ACC00219,USR0072,Proposal,50,259140,2025-02-08,2025-03-19
OPP05480,LEAD013485,ACC00228,USR0134,Closed Won,100,179214,2025-02-01,2025-03-01
OPP05481,LEAD013489,ACC01627,USR0134,Closed Won,100,207789,2025-02-02,2025-03-17
OPP05482,LEAD013490,ACC03781,USR0115,Negotiation,75,267265,2025-02-06,2025-04-17
OPP05483,LEAD013491,ACC00851,USR0068,Proposal,50,262963,2025-03-01,2025-03-23
OPP05484,LEAD013493,ACC04317,USR0072,Negotiation,75,266619,2025-01-28,2025-02-14
OPP05485,LEAD013500,ACC00142,USR0191,Proposal,50,52924,2025-02-15,2025-04-21
OPP05486,LEAD013502,ACC02310,USR0115,Proposal,50,217024,2025-01-31,2025-04-09
OPP05487,LEAD013503,ACC01094,USR0134,Negotiation,75,282890,2025-02-27,2025-04-05
OPP05488,LEAD013507,ACC03833,USR0191,Needs Analysis,35,220328,2025-02-23,2025-04-08
OPP05489,LEAD013520,ACC04972,USR0134,Negotiation,75,12288,2025-01-14,2025-03-11
OPP05490,LEAD013521,ACC03957,USR0024,Negotiation,75,244680,2025-01-16,2025-04-07
OPP05491,LEAD013522,ACC03308,USR0072,Negotiation,75,286482,2025-02-12,2025-05-09
OPP05492,LEAD013527,ACC00034,USR0134,Closed Won,100,28981,2025-02-25,2025-04-17
OPP05493,LEAD013529,ACC04150,USR0103,Closed Won,100,88530,2025-01-06,2025-03-14
OPP05494,LEAD013530,ACC03536,USR0039,Closed Lost,0,126926,2025-01-20,2025-04-17
OPP05495,LEAD013531,ACC04349,USR0191,Needs Analysis,35,66509,2025-02-15,2025-05-11
OPP05496,LEAD013534,ACC01852,USR0068,Proposal,50,259424,2025-01-21,2025-03-22
OPP05497,LEAD013537,ACC04848,USR0191,Negotiation,75,58612,2025-03-20,2025-05-29
OPP05498,LEAD013538,ACC04862,USR0039,Qualification,20,28560,2025-01-24,2025-04-19
OPP05499,LEAD013539,ACC00492,USR0039,Proposal,50,145302,2025-02-20,2025-04-20
OPP05500,LEAD013540,ACC04781,USR0072,Negotiation,75,210038,2025-02-13,2025-03-27
OPP05501,LEAD013541,ACC02312,USR0191,Proposal,50,52502,2025-03-04,2025-05-12
OPP05502,LEAD013542,ACC01187,USR0191,Negotiation,75,91597,2025-01-20,2025-02-22
OPP05503,LEAD013543,ACC00239,USR0113,Closed Won,100,72660,2025-02-13,2025-04-09
OPP05504,LEAD013544,ACC03805,USR0068,Closed Lost,0,222548,2025-01-12,2025-02-11
OPP05505,LEAD013545,ACC02996,USR0103,Closed Won,100,298261,2025-01-15,2025-03-05
OPP05506,LEAD013547,ACC03066,USR0134,Proposal,50,41628,2025-03-10,2025-04-24
OPP05507,LEAD013548,ACC02934,USR0068,Closed Won,100,29780,2025-02-24,2025-04-14
OPP05508,LEAD013549,ACC01712,USR0039,Closed Won,100,244955,2025-02-15,2025-03-23
OPP05509,LEAD013551,ACC02524,USR0134,Negotiation,75,171744,2025-02-24,2025-03-11
OPP05510,LEAD013554,ACC00512,USR0024,Negotiation,75,187043,2025-01-14,2025-04-04
OPP05511,LEAD013562,ACC04625,USR0072,Negotiation,75,298155,2025-01-10,2025-03-15
OPP05512,LEAD013565,ACC02598,USR0072,Closed Lost,0,66479,2025-01-22,2025-02-20
OPP05513,LEAD013568,ACC04054,USR0115,Proposal,50,131273,2025-02-13,2025-03-09
OPP05514,LEAD013571,ACC02878,USR0115,Negotiation,75,222101,2025-02-06,2025-04-04
OPP05515,LEAD013572,ACC02710,USR0115,Qualification,20,265308,2024-12-26,2025-01-18
OPP05516,LEAD013576,ACC01575,USR0115,Proposal,50,132182,2025-02-16,2025-04-07
OPP05517,LEAD013578,ACC04964,USR0039,Needs Analysis,35,282750,2025-01-13,2025-02-06
OPP05518,LEAD013582,ACC03307,USR0024,Qualification,20,31179,2025-02-15,2025-04-23
OPP05519,LEAD013583,ACC04364,USR0113,Closed Won,100,176847,2025-01-15,2025-04-06
OPP05520,LEAD013585,ACC01823,USR0103,Closed Won,100,5124,2025-01-27,2025-04-08
OPP05521,LEAD013591,ACC00977,USR0113,Negotiation,75,43255,2022-10-24,2022-11-14
OPP05522,LEAD013595,ACC04096,USR0039,Needs Analysis,35,186155,2023-02-05,2023-03-27
OPP05523,LEAD013596,ACC04386,USR0113,Qualification,20,69007,2022-09-17,2022-12-04
OPP05524,LEAD013597,ACC01496,USR0024,Proposal,50,68105,2022-11-12,2023-01-02
OPP05525,LEAD013598,ACC04501,USR0115,Qualification,20,51028,2023-01-31,2023-04-13
